BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Communications)%%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Shared Accts)%%%Not Set|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|2014-02-11
Sr. IT Manager|Stock Analytics%%%Inventory Report for Top A and AA%%%Not Set|Stock Analytics%%%Inventory By Plant%%%Not Set|Stock Analytics%%%Plant inventory by Procurement Type%%%Not Set|Stock Analytics%%%Inventory Report for Top A and AA%%%Not Set|Stock Analytics%%%Inventory Report for Top A and AA%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-11
Supply Chain Coordinator|Sales Analysis%%%POC - Daily Sales Gross - 2012 - Validation View%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|Sales Analysis%%%Gross MTD Orders Validation%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Gross Orders |Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|2014-02-11
BI Developer|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set|Billing Analytics%%%POC - Daily Net Inv $$%%%Not Set||Billing Analytics%%%POC - Billing - Credits%%%Not Set|Billing Analytics%%%POC - Daily Net Inv $$%%%Not Set|2014-02-12
Sr. IT Manager|Stock Analytics%%%Overall Valuated Inventory%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|||Stock Analytics%%%FusionOps Current Stock Value%%%Not Set|2014-02-12
Sr. IT Manager|Stock Analytics%%%FusionOps Current Stock Value%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|||Stock Analytics%%%FusionOps Current Stock Value%%%Not Set|2014-02-12
Supply Chain Coordinator|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%FusionOps Current Stock Value%%%Not Set|Stock Analytics%%%Inventory By Material Type%%%Not Set|||2014-02-12
BI Developer|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set|||Stock Analytics%%%Inventory By Plant%%%Not Set||Stock Analytics%%%Plant inventory by Procurement Type%%%Not Set|2014-02-13
BI Developer|Stock Analytics%%%FusionOps Current Stock Value%%%Not Set|||Stock Analytics%%%Inventory Report for Top A and AA%%%Not Set||Stock Analytics%%%Plant inventory by Procurement Type%%%Not Set|2014-02-13
BI Developer|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|||Stock Analytics%%%Inventory Report for Top A and AA%%%Not Set||Stock Analytics%%%Plant inventory by Procurement Type%%%Not Set|2014-02-13
BI Developer|Stock Analytics%%%Overall Valuated Inventory%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-14
BI Developer|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-14
Sr. IT Manager|Stock Analytics%%%Demo Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Consignment Valuated Inventory%%%Not Set|Stock Analytics%%%Demo Valuated Inventory%%%Not Set|Stock Analytics%%%Consignment Valuated Inventory%%%Not Set|2014-02-14
Supply Chain Coordinator|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-14
BI Developer|Stock Analytics%%%Overall Valuated Inventory%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-15
BI Developer|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-15
BI Developer|Stock Analytics%%%Overall Valuated Inventory%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set||Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set|2014-02-17
BI Developer|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set||Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set|2014-02-17
Sr. IT Manager|Sales Analysis%%%Distributor Center Orders - Ord $$ and Qty%%%Not Set|Sales Analysis%%%Ord $$ and Qty by Customer PO Type%%%Not Set|Sales Analysis%%%Distributor Center Orders - Ord $$ and Qty%%%Not Set|Sales Analysis%%%Distributor Center Orders - Ord $$ and Qty%%%Not Set|Sales Analysis%%%Distributor Center Orders - Ord $$ and Qty%%%Not Set|Sales Analysis%%%Ord $$ and Qty by Customer PO Type%%%Not Set|2014-02-17
Supply Chain Coordinator|Billing Analytics%%%Daily Gross Shipments (DGS) Current Month - Validation View%%%Not Set|Sales Analysis%%%POC - Daily Sales Gross - 2012 - Validation View%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|Sales Analysis%%%Gross MTD Orders Validation%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|Billing Analytics%%%Daily Gross Shipments (DGS) Current Month - Validation View%%%Not Set|2014-02-17
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Communications)%%%Not Set|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|2014-02-18
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Shared Accts)%%%Not Set|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|2014-02-18
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Electrical) %%%Not Set|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|2014-02-18
Supply Chain Coordinator|Stock Analytics%%%Consignment Valuated Inventory%%%Not Set|Stock Analytics%%%Consignment Valuated Inventory%%%Not Set|Stock Analytics%%%Consignment Valuated Inventory%%%Not Set||||2014-02-18
Supply Chain Coordinator|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|2014-02-19
BI Developer|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-20
Supply Chain Coordinator|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set||Sales Analysis%%%Gross MTD Orders Validation%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Gross Orders |2014-02-21
Supply Chain Coordinator|Sales Analysis%%%POC - Daily Sales Gross - 2012 - Validation View%%%Not Set||Sales Analysis%%%Gross MTD Orders Validation%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Gross Orders |2014-02-21
BI Developer|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-24
BI Developer|Stock Analytics%%%Overall Valuated Inventory%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-24
Sr. IT Manager|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-24
Sr. IT Manager|Stock Analytics%%%Overall Valuated Inventory%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-24
Supply Chain Coordinator|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Current Stock - Details|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Current Stock Value by Plant & Storage Location|2014-02-24
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Communications)%%%Not Set|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|2014-02-25
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Shared Accts)%%%Not Set|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|2014-02-25
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Electrical) %%%Not Set|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|2014-02-25
Supply Chain Coordinator|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Current Stock Value by Plant & Storage Location|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|2014-02-25
BI Developer|Stock Analytics%%%Overall Valuated Inventory%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-26
BI Developer|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-26
Business Systems Analyst|Sales Analysis%%%Ord $$ and Qty by Customer PO Type%%%Not Set|Sales Analysis%%%Ord $$ and Qty by Industry Code - GCommerce%%%Not Set|Sales Analysis%%%Ord $$ and Qty by Industry Code - GCommerce%%%Not Set|Sales Analysis%%%Ord $$ and Qty by Industry Code - GCommerce%%%Not Set|Sales Analysis%%%Ord $$ and Qty by Industry Code - GCommerce%%%Not Set|Sales Analysis%%%Ord $$ and Qty by Industry Code - GCommerce%%%Not Set|2014-02-26
Sr. IT Manager|Sales Analysis%%%Distributor Center Orders - Ord $$ and Qty%%%Not Set|Sales Analysis%%%Distributor Center Orders - Ord $$ and Qty%%%Not Set|Sales Analysis%%%Ord $$ and Qty by Customer PO Type%%%Not Set|Sales Analysis%%%Ord $$ and Qty by Industry Code%%%Not Set|Sales Analysis%%%Ord $$ and Qty by Industry Code%%%Not Set|Sales Analysis%%%Ord $$ and Qty by Industry Code%%%Not Set|2014-02-26
BI Developer|Stock Analytics%%%FusionOps  Inventory Aging%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-28
BI Developer|Stock Analytics%%%Overall Valuated Inventory%%%Not Set||Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|Stock Analytics%%%Overall Valuated Inventory%%%Not Set|2014-02-28
Sr. IT Manager|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (Communications)%%%Not Set|||Billing Analytics%%%Key Cust Gross Inv YTD $$ By Cust Hier (FusionOps NA) - Shared Accts%%%Not Set|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (FusionOps NA)%%%Not Set|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (FusionOps NA)%%%Not Set|2014-02-28
Sr. IT Manager|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (FusionOps NA)%%%Not Set|||Billing Analytics%%%Key Cust Gross Inv YTD $$ By Cust Hier (FusionOps NA) - Shared Accts%%%Not Set|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (FusionOps NA)%%%Not Set|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (FusionOps NA)%%%Not Set|2014-02-28
Sr. IT Manager|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (Electrical)%%%Not Set|||Billing Analytics%%%Key Cust Gross Inv YTD $$ By Cust Hier (FusionOps NA) - Shared Accts%%%Not Set|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (FusionOps NA)%%%Not Set|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (FusionOps NA)%%%Not Set|2014-02-28
Supply Chain Coordinator|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%FusionOps Inventory Movements Analysis%%%Not Set|Stock Analytics%%%FusionOps Inventory Movements Analysis%%%Not Set|Stock Analytics%%%FusionOps Inventory Movements Analysis%%%Not Set|Stock Analytics%%%FusionOps Inventory Movements Analysis%%%Not Set|2014-02-28
Supply Chain Coordinator|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Current Stock - Summary|||2014-03-02
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Communications)%%%Not Set||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (FusionOps NA)%%%Not Set|2014-03-03
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Shared Accts)%%%Not Set||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (Electrical)%%%Not Set|2014-03-03
Business Systems Analyst|Sales Analysis%%%Ord $$ and Qty by Industry Code - GCommerce%%%Not Set|Sales Analysis%%%Ord $$ and Qty by Industry Code - GCommerce%%%Not Set|||||2014-03-03
Supply Chain Coordinator|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Not Set|Stock Analytics%%%Plant Inventory high level validation%%%Current Stock - Summary|Sales Analysis%%%POC - Daily Sales Gross - 2012 - Validation View%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|2014-03-03
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Shared Accts)%%%Not Set|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (FusionOps NA)%%%Not Set|2014-03-04
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Communications)%%%Not Set|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Billing Analytics%%%Key Cust Gross Inv YTD $$ by Cust Hier (FusionOps NA)%%%Not Set|2014-03-04
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Electrical) %%%Not Set|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Billing Analytics%%%Key Cust Gross Inv YTD $$ By Cust Hier (FusionOps NA) - Shared Accts%%%Not Set|2014-03-04
Supply Chain Coordinator|Sales Analysis%%%POC - Daily Sales Gross - 2012 - Validation View%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|Sales Analysis%%%Gross MTD Orders Validation%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|Sales Analysis%%%Gross MTD Orders Tina Oct 23%%%Not Set|2014-03-04
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Communications)%%%Not Set||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Not Set|Sales Analysis%%%Daily Gross Orders Current Month%%%Not Set|2014-03-05
